,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Volume_SMA
2018-04-18,7872.297789490434,7968.582530745012,7851.153302947171,7872.297789490434,7872.297789490434,5600505,7957.998138403111,8111.115944374981,7802.773623646586,7943.961110120787,-141.18748647420125,-129.80819007112692,35.713195449895366,7957.998138403111,8510.759290965234,7405.2369858409875,5340633.3
2018-04-19,7912.848056921818,7933.3308123117395,7824.633871131769,7912.848056921818,7912.848056921818,6343926,7945.871235831886,8108.064340196995,7819.708152052066,7941.655915287779,-121.94776323571296,-128.23610470400115,39.578908922461295,7945.871235831886,8490.988030622568,7400.754441041206,5589525.9
2018-04-20,7901.0664725234965,7928.918124392321,7806.49774284495,7901.0664725234965,7901.0664725234965,1397046,7928.9693599468665,8101.6298286338915,7832.224816870871,7938.648656673384,-106.4238398025127,-123.87365172360805,48.20750709024668,7928.9693599468665,8456.482307200646,7401.456412693087,5348297.7
2018-04-21,7597.859694170648,7641.194190754545,7552.508465904891,7597.859694170648,7597.859694170648,6374485,7896.10731312001,8090.707241549268,7796.168643828712,7913.400107164347,-117.23146333563454,-122.5452140459901,35.09189935148066,7896.10731312001,8419.950558615019,7372.264067625001,5184259.0
2018-04-22,7593.83072005841,7732.084252785861,7466.674343772515,7593.83072005841,7593.83072005841,7010794,7855.04755571526,8080.308876851475,7765.039732246363,7889.72402656761,-124.68429432124685,-122.97303010104743,32.836288833234974,7855.04755571526,8334.48415295772,7375.6109584728,5475929.95
2018-04-23,7602.978280428925,7623.510682732126,7594.689253488523,7602.978280428925,7602.978280428925,3249170,7820.352971274832,8073.684073056759,7740.107201039569,7868.480049921388,-128.37284888181875,-124.05299385721378,33.276369706349485,7820.352971274832,8264.280414812074,7376.425527737591,5425974.45
2018-04-24,7977.537806042195,8130.088669654231,7974.795502768666,7977.537806042195,7977.537806042195,2683415,7807.104933339231,8078.346845650673,7776.634986620404,7876.55965272142,-99.92466610101656,-119.22732830593112,49.60138096359352,7807.104933339231,8212.09484662495,7402.115020053512,5215033.6
2018-04-25,7946.846468663232,7952.3007109308755,7934.084672964175,7946.846468663232,7946.846468663232,4463587,7795.5542794241,8079.8787817731245,7802.821368591928,7881.766829758072,-78.94546116614401,-111.17095487791595,56.467933349498594,7795.5542794241,8167.8813294619695,7423.227229386231,5276829.65
2018-04-26,7994.773477314405,8104.1671651251145,7885.874077178685,7994.773477314405,7994.773477314405,9023647,7798.368395632239,8078.099679017726,7832.352462354884,7890.13880343299,-57.78634107810649,-100.49403211789284,60.60820211527469,7798.368395632239,8176.056447597833,7420.680343666646,5414591.5
2018-04-27,7989.223222598603,8147.991138226279,7970.332797224537,7989.223222598603,7989.223222598603,1111597,7798.554250904842,8076.4424152801685,7856.486425547681,7897.479291911233,-40.99286636355191,-88.59379896697007,62.73196099028138,7798.554250904842,8176.633497445501,7420.4750043641825,5100143.7
2018-04-28,7802.486628240785,7873.595582773238,7793.153323044659,7802.486628240785,7802.486628240785,5367226,7787.318617986648,8067.810177948841,7848.178764400714,7890.4419977300295,-42.26323332931588,-79.32768583940523,59.885551740180595,7787.318617986648,8149.823275367244,7424.813960606052,5019229.65
2018-04-29,7980.823822814824,7989.263846582149,7892.780620907801,7980.823822814824,7980.823822814824,3394019,7784.958798061642,8061.553585849188,7868.585696511875,7897.137653023807,-28.551956511932076,-69.17253997388079,65.38295052012678,7784.958798061642,8141.4302050220795,7428.487391101204,4957672.95
2018-04-30,8100.844724023383,8203.215639747303,8034.372958876899,8100.844724023383,8100.844724023383,4836827,7790.48329344746,8059.837571639355,7904.317854660872,7912.228537542086,-7.910682881213688,-56.92016855531859,66.64868455085346,7790.48329344746,8163.402742018209,7417.56384487671,5094483.3
2018-05-01,8229.005263518135,8298.648649849785,8213.838460934006,8229.005263518135,8229.005263518135,5979021,7813.72513023362,8059.501321145862,7954.269763798997,7935.695599467293,18.574164331704196,-41.82130197788567,63.08157369173171,7813.72513023362,8234.597091918784,7392.853168548456,5292990.25
2018-05-02,8079.338180476469,8123.247717420378,8045.402719936604,8079.338180476469,8079.338180476469,6184837,7832.7495740440745,8051.098781280071,7973.511058699559,7946.336680443276,27.17437825628258,-28.022165931031278,56.50920739558808,7832.7495740440745,8265.974442468716,7399.524705619433,5126279.9
2018-05-03,8306.011173190493,8322.60745014037,8147.808680338319,8306.011173190493,8306.011173190493,5127741,7865.746174907355,8047.351502137254,8024.664922528369,7972.981298406224,51.683624122145375,-12.081007920376784,61.06573879079558,7865.746174907355,8337.886468354474,7393.605881460237,5118483.6
2018-05-04,8073.1353613764595,8094.450059923742,7956.5260096934335,8073.1353613764595,8073.1353613764595,7098492,7893.233260685402,8033.631064552507,8032.121913127904,7980.400649773582,51.72126335432222,0.6794463345752886,54.30692809920927,7893.233260685402,8345.024407614093,7441.442113756709,5342431.7
2018-05-05,8167.8908964971315,8271.815342203616,8067.615336442206,8167.8908964971315,8167.8908964971315,8719161,7926.67153911779,8030.984441388994,8053.009449048688,7994.289738141045,58.719710907643275,12.287499249197817,65.93039029978425,7926.67153911779,8353.976625985631,7499.36645224995,5550133.9
2018-05-06,8525.718947801817,8588.169165799665,8475.308246522798,8525.718947801817,8525.718947801817,8818014,7974.971192101337,8032.7655899341335,8125.733987370917,8033.657284391382,92.07670297953518,28.24533999527511,71.7433154136861,7974.971192101337,8443.97962755597,7505.962756646703,5551173.85
2018-05-07,8356.818261488763,8380.946373268964,8326.872061948121,8356.818261488763,8356.818261488763,1194202,8000.566762382022,8030.874970092578,8161.285414180001,8057.596496909972,103.68891727002847,43.33405545023321,66.36872752427354,8000.566762382022,8494.879708854307,7506.253815909737,5198885.6
2018-05-08,8262.16931732508,8398.898919317404,8163.307675282893,8262.16931732508,8262.16931732508,5516025,8020.060338773755,8028.102177587017,8176.8060146718835,8072.75083770234,104.05517696954394,55.47827975410013,57.03567628324978,8020.060338773755,8523.73590267185,7516.384774875661,5194661.6
2018-05-09,8278.636046346213,8358.114785008831,8154.993807488043,8278.636046346213,8278.636046346213,3538309,8038.349738244973,8025.350373761038,8192.472173397864,8088.002338026978,104.46983537088636,65.27659087746046,58.25943725889713,8038.349738244973,8552.097573262492,7524.601903227454,5054380.75
2018-05-10,8195.274212373732,8205.33054596498,8021.210883844328,8195.274212373732,8195.274212373732,2615620,8053.060125237485,8027.622465114888,8192.903256317388,8095.94876178436,96.95449453302808,71.6121716085756,54.90465723460465,8053.060125237485,8567.105109190343,7539.015141284629,5115309.45
2018-05-11,7941.111971799986,7948.5267765920225,7883.856796456484,7941.111971799986,7941.111971799986,6847898,8070.222739118952,8025.521437908353,8154.1661356102695,8084.478890148751,69.68724546151861,71.22718637916412,48.950725097336175,8070.222739118952,8541.410380044224,7599.03509819368,5138980.1
2018-05-12,7952.001297001074,8041.875111845899,7908.648079749365,7952.001297001074,7952.001297001074,7252551,8088.131267966086,8022.488842774503,8123.063852739072,8074.6653550078745,48.398497731197494,66.66144864957006,53.531707081982226,8088.131267966086,8507.453317797632,7668.80921813454,5151067.95
2018-05-13,7783.052486813894,7970.754548286411,7555.221519085889,7783.052486813894,7783.052486813894,7712584,8097.134978285334,8011.286748206896,8070.754411815775,8053.063627116427,17.690784699348114,56.86731585952441,45.30760324732856,8097.134978285334,8478.621121348495,7715.648835222173,5374238.65
2018-05-14,7856.772381713722,7975.912011044833,7778.648167541064,7856.772381713722,7856.772381713722,1300767,8091.09670706891,8003.28865550169,8037.8340994861355,8038.523052029815,-0.6889525436790791,45.35606217888252,44.0789563970165,8091.09670706891,8484.19959898216,7697.99381515566,5305106.25
2018-05-15,7712.2982431015935,7758.735403746615,7641.2331920106435,7712.2982431015935,7712.2982431015935,6044039,8079.369295790828,7995.071268243993,7987.751660034318,8014.357508367156,-26.605848332837922,30.96368007653724,37.56344551483028,8079.369295790828,8503.371889815504,7655.366701766152,5384128.85
2018-05-16,7951.369370876383,7957.097287800239,7906.4128874120215,7951.369370876383,7951.369370876383,4978222,8077.199090468927,7993.265646166799,7982.15438477849,8009.691587571683,-27.5372027931935,19.26350350259032,47.04702280221487,8077.199090468927,8503.463100879817,7650.935080058038,5181857.6
2018-05-17,7826.810646109974,7843.419840358198,7807.780957037212,7826.810646109974,7826.810646109974,1517926,8069.078461644494,7986.02431204452,7958.25534805751,7996.144494065652,-37.889146008142234,7.832973600443208,38.395181365510766,8069.078461644494,8508.387849974539,7629.769073314451,5202174.05
2018-05-18,7776.396356035157,7850.421308472751,7739.8314807319,7776.396356035157,7776.396356035157,7807173,8067.773948034213,7976.6978511141815,7930.27704158981,7979.866456906771,-49.589415316961095,-3.6515041830381345,42.11723108591084,8067.773948034213,8510.55774531706,7624.990150751366,5324171.4
2018-05-19,7902.921002529664,7909.04422670056,7854.5288713840055,7902.921002529664,7902.921002529664,8647442,8063.878807019957,7971.648548997848,7926.0684201955955,7974.166664807377,-48.09824461178141,-12.540852268787086,43.078000934477465,8063.878807019957,8511.230266587669,7616.527347452245,5586842.55
2018-05-20,7708.37253337746,7728.241059385907,7632.939294708754,7708.37253337746,7708.37253337746,6068379,8044.25519748766,7961.033919860918,7892.5767452981645,7954.477798629543,-61.901053331378534,-22.41289248130564,26.656447480057352,8044.25519748766,8518.408697028011,7570.101697947309,5648420.15
2018-05-21,7743.439451624386,7839.594429920948,7636.456733436501,7743.439451624386,7743.439451624386,7009321,8019.976906892973,7950.800696279251,7869.632546270077,7938.845025589922,-69.21247931984544,-31.7728098490138,31.03174387422378,8019.976906892973,8503.923650054096,7536.030163731849,5699935.15
2018-05-22,7945.875067072697,7972.428307690596,7802.991170441562,7945.875067072697,7945.875067072697,9844690,8013.303751222784,7941.417680257637,7881.36216485568,7939.365778745866,-58.00361389018599,-37.018970657248325,40.83015170513482,8013.303751222784,8497.484630920608,7529.12287152496,5882927.8
2018-05-23,7690.417847987947,7702.357917589382,7519.415703313656,7690.417847987947,7690.417847987947,7732446,7982.524084962657,7929.288637832647,7851.986116105559,7920.924884955561,-68.9387688500019,-43.40293029579912,35.02219808578029,7982.524084962657,8466.62449968533,7498.423670239986,6013163.05
2018-05-24,7718.816078407941,7866.076234930462,7678.82728363545,7718.816078407941,7718.816078407941,8807818,7964.80812081423,7918.81498810572,7831.498417997501,7905.953631978331,-74.4552139808302,-49.6133870328054,37.51858044863946,7964.80812081423,8460.735143540505,7468.881098087954,6098629.35
2018-05-25,7758.935828222867,7825.692549084896,7735.582958928692,7758.935828222867,7758.935828222867,4716714,7944.360367400518,7910.436513730861,7820.33494264722,7895.063269197739,-74.72832655051934,-54.636374936348226,44.62489012751338,7944.360367400518,8438.752227976422,7449.968506824614,5898507.0
2018-05-26,7880.258098046009,7912.851281587435,7830.499230553704,7880.258098046009,7880.258098046009,9241730,7912.087324912727,7909.271852628749,7829.553889631885,7893.966575391541,-64.41268575965569,-56.59163710100973,48.012719943111875,7912.087324912727,8324.094235322173,7500.080414503282,5919692.8
2018-05-27,7685.308280920393,7830.382896767872,7589.748712223724,7685.308280920393,7685.308280920393,1475197,7878.511825884309,7903.267895904225,7807.362257521944,7878.510216711929,-71.14795918998516,-59.50290151880483,47.33094091543713,7878.511825884309,8244.8329084322,7512.190743336417,5933742.55
2018-05-28,7482.34595805774,7523.989188275736,7390.460489305398,7482.34595805774,7482.34595805774,2180034,7839.520657920941,7892.370829333286,7757.359749911151,7849.164384305838,-91.80463439468713,-65.96324809398132,40.4497845340559,7839.520657920941,8199.858509395368,7479.1828064465135,5766943.0
2018-05-29,7560.4529053344595,7661.421360425677,7535.140283143065,7560.4529053344595,7560.4529053344595,7218897,7803.611500870355,7883.019483013677,7727.066389206576,7827.778124956805,-100.71173575022931,-72.91294562523093,45.99127663666843,7803.611500870355,8120.179654072904,7487.043347667805,5950972.4
2018-05-30,7605.359678046173,7642.324486022214,7468.925525047514,7605.359678046173,7605.359678046173,7506648,7774.115774153976,7875.319580248461,7708.342279797038,7811.302524754832,-102.9602449577942,-78.9224054917436,39.82187922281543,7774.115774153976,8043.433538723417,7504.798009584536,6195523.8
2018-05-31,7643.46144251936,7761.729026312429,7600.145556092385,7643.46144251936,7643.46144251936,5163219,7759.233247689945,7872.905438542949,7698.360612523438,7798.869740417942,-100.50912789450376,-83.23974997229564,44.31762551519168,7759.233247689945,8022.524285158227,7495.942210221662,6111289.85
2018-06-01,7696.42271314176,7779.751193326279,7650.257923142043,7696.42271314176,7696.42271314176,4104632,7746.454318496979,7872.856906720437,7698.062474157024,7791.281008670178,-93.21853451315474,-85.23550688046747,47.525356675804645,7746.454318496979,7994.732571245138,7498.176065748819,5953893.9
2018-06-02,7591.747558888668,7627.514153142375,7541.85953143132,7591.747558888668,7591.747558888668,7267366,7736.889072100717,7871.770274779712,7681.7063333463775,7776.5006394071825,-94.79430606080496,-87.14726671653497,40.239303660420234,7736.889072100717,7993.8202764965545,7479.95786770488,5931633.0
2018-06-03,7627.011787657966,7634.153430810616,7573.796684612928,7627.011787657966,7627.011787657966,6484180,7725.40104239793,7873.84263761656,7673.291787855796,7765.427312239856,-92.13552438405986,-88.14491825003995,47.16459392343612,7725.40104239793,7980.3009489441765,7470.501135851683,6190803.65
2018-06-04,7671.717131827709,7773.428500370401,7621.585306906251,7671.717131827709,7671.717131827709,9888860,7723.371986834236,7877.294473696127,7673.049533082244,7758.485771604182,-85.43623852193832,-87.60318230441962,47.51717069300151,7723.371986834236,7979.354822925049,7467.389150743423,6383044.7
2018-06-05,7562.111091591343,7659.447830578176,7532.880385181922,7562.111091591343,7562.111091591343,7782303,7703.909072869983,7877.342177765337,7655.982080545101,7743.939410162462,-87.95732961736121,-87.67401176700794,35.80268471741283,7703.909072869983,7945.700817788963,7462.117327951003,6523248.75
2018-06-06,7844.294974094067,7953.889045671039,7794.441255621376,7844.294974094067,7844.294974094067,7034943,7704.7832892691895,7877.329940129716,7684.953294937367,7751.373197680602,-66.41990274323507,-83.42318996225336,55.582281369411035,7704.7832892691895,7948.564272530142,7461.002306008237,6799099.6
2018-06-07,7918.63267809544,7964.845765060619,7902.136383851585,7918.63267809544,7918.63267809544,4715222,7711.895105372202,7878.256637901817,7720.903969269502,7763.762853701702,-42.858884432199375,-75.31032885624256,57.01503093297537,7711.895105372202,7972.210751120949,7451.5794596234555,6644502.05
